Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2019,Fall,2019-fa,BUS,101,Prof Responsibility & Business,LCD,1,13,4,5,2,0,0,0,0,0,0,0,0,0,"DeBrock, Lawrence M"
2019,Fall,2019-fa,BUS,101,Prof Responsibility & Business,LCD,0,14,6,1,0,0,0,0,0,0,0,0,0,0,"DeBrock, Lawrence M"
2019,Fall,2019-fa,BUS,101,Prof Responsibility & Business,LCD,3,18,0,0,0,1,0,0,0,0,0,0,0,0,"DeBrock, Lawrence M"
2019,Fall,2019-fa,BUS,101,Prof Responsibility & Business,LCD,1,21,0,0,0,0,0,1,0,0,0,0,0,0,"DeBrock, Lawrence M"
2019,Fall,2019-fa,BUS,199,Coaching for Success,LCD,18,6,2,2,0,0,0,0,0,0,0,0,0,0,"Lewis, Leslie C"
2019,Fall,2019-fa,BUS,201,Business Dynamics,LCD,1,27,19,6,2,0,0,0,0,0,0,0,0,0,"Dahl, James G"
2019,Fall,2019-fa,BUS,201,Business Dynamics,LCD,0,16,17,7,5,2,0,0,0,0,0,0,0,0,"Dahl, James G"
2019,Fall,2019-fa,BUS,201,Business Dynamics,LCD,0,48,5,1,0,1,0,0,0,0,0,0,0,0,"Luckman, Elizabeth"
2019,Fall,2019-fa,BUS,201,Business Dynamics,LCD,22,27,5,1,0,0,0,0,0,0,0,0,0,0,"Warnick, Emerson T"
2019,Fall,2019-fa,CEE,195,About Civil Engineering,LCD,6,48,56,42,20,5,1,1,0,0,0,0,1,0,"LaFave, James M"
2019,Fall,2019-fa,CEE,201,Systems Engrg & Economics,LCD,37,11,20,15,11,5,7,4,2,2,1,1,6,0,"Meidani, Hadi"
2019,Fall,2019-fa,CEE,202,Engineering Risk & Uncertainty,LCD,9,14,10,10,13,8,4,3,0,1,0,0,0,0,"Zhao, Lei"
2019,Fall,2019-fa,CEE,300,Behavior of Materials,LEC,1,4,14,16,18,14,6,7,4,2,2,0,1,0,"Popovics, John S"
2019,Fall,2019-fa,CEE,310,Transportation Engineering,LCD,2,18,5,4,21,8,3,7,2,2,1,1,0,0,"Tutumluer, Erol"
2019,Fall,2019-fa,CEE,320,Construction Engineering,LEC,3,72,25,17,8,3,5,1,0,0,0,0,0,0,"Ignacio, Ernest-John D"
2019,Fall,2019-fa,CEE,330,Environmental Engineering,LCD,1,42,35,26,9,1,1,0,0,0,0,0,1,0,"Nguyen, Thanh H"
2019,Fall,2019-fa,CEE,340,Energy and Global Environment,LCD,1,23,13,12,11,4,3,0,1,0,0,0,0,0,"Stillwell, Ashlynn S"
2019,Fall,2019-fa,CEE,350,Water Resources Engineering,LCD,3,18,11,3,7,3,2,0,0,0,1,0,0,0,"Konar, Megan"
2019,Fall,2019-fa,CEE,360,Structural Engineering,LCD,12,23,7,21,19,3,4,2,0,0,0,0,1,0,"Yan, Jinhui"
2019,Fall,2019-fa,CEE,380,Geotechnical Engineering,LCD,2,10,5,5,13,6,7,14,2,7,4,2,2,0,"Baser, Tugce"
2019,Fall,2019-fa,CEE,398,Project Based Learning in CEE,LCD,0,10,15,6,2,0,0,2,0,0,0,0,0,0,"Roesler, Jeffery R"
2019,Fall,2019-fa,CEE,412,High-Speed Rail Engineering,LCD,3,16,10,3,2,2,0,0,0,0,0,0,0,0,"Ruppert, Conrad J"
2019,Fall,2019-fa,CEE,421,Construction Planning,LCD,5,36,21,19,10,8,1,2,2,0,0,0,1,0,"El-Rayes, Khaled A"
2019,Fall,2019-fa,CEE,422,Construction Cost Analysis,LCD,4,18,20,20,20,6,0,2,0,0,0,0,1,1,"El-Gohary, Nora"
2019,Fall,2019-fa,CEE,432,Stream Ecology,LCD,9,5,10,8,4,1,0,1,1,0,0,0,0,0,"Tinoco Lopez, Rafael Omar"
2019,Fall,2019-fa,CEE,434,Environmental Systems I,LCD,10,14,3,6,11,4,2,3,0,0,0,0,1,0,"Cai, Ximing"
2019,Fall,2019-fa,CEE,437,Water Quality Engineering,LCD,8,5,10,6,4,1,1,0,0,1,0,0,1,0,"Cusick, Roland"
2019,Fall,2019-fa,CEE,442,"Env Eng Principles, Physical",LCD,1,13,5,5,1,1,0,1,0,0,0,0,0,0,"Espinosa Marzal, Rosa M"
2019,Fall,2019-fa,CEE,450,Surface Hydrology,LCD,5,12,7,5,0,0,0,0,0,0,0,0,1,1,"Kumar, Praveen"
2019,Fall,2019-fa,CEE,457,Groundwater,LCD,0,9,1,2,6,4,0,0,0,0,0,0,0,0,"Valocchi, Albert J"
2019,Fall,2019-fa,CEE,458,Water Resources Field Methods,LBD,7,14,0,0,0,0,0,1,0,0,0,0,0,0,"Schmidt, Arthur R"
2019,Fall,2019-fa,CEE,460,Steel Structures I,LCD,0,32,12,10,11,5,1,1,0,0,0,0,1,0,"Elbanna, Ahmed"
2019,Fall,2019-fa,CEE,461,Reinforced Concrete I,LCD,4,18,9,10,10,7,0,2,0,0,0,0,0,0,"Gurfinkel, German"
2019,Fall,2019-fa,CEE,463,Reinforced Concrete II,LCD,0,15,14,9,4,2,0,0,0,1,2,0,0,0,"Andrawes, Bassem O"
2019,Fall,2019-fa,CEE,470,Structural Analysis,LCD,2,7,0,5,4,0,1,2,3,3,1,0,1,0,"Duarte, Carlos A"
2019,Fall,2019-fa,CEE,471,Structural Mechanics,LCD,1,4,6,16,15,4,4,0,4,0,1,0,0,0,"Lopez-Pamies, Oscar"
2019,Fall,2019-fa,CEE,472,Structural Dynamics I,LCD,9,14,13,8,3,4,1,1,0,0,0,0,0,0,"Spencer, B F"
2019,Fall,2019-fa,CEE,491,Decision and Risk Analysis,LCD,3,5,4,5,6,2,0,3,4,0,4,0,7,1,"Gardoni, Paolo"
2019,Fall,2019-fa,CEE,493,Sustainable Design Eng Tech,LCD,5,20,8,4,1,0,0,0,0,0,0,0,0,0,"Guest, Jeremy S"
2019,Fall,2019-fa,CEE,498,Constr Equipment and Methods,LCD,0,40,9,4,2,1,1,0,0,0,0,0,0,0,"Young, Brent D"
2019,Fall,2019-fa,CEE,512,Logistics Systems Analysis,LCD,2,11,5,9,2,1,3,2,0,0,0,0,0,0,"Ouyang, Yanfeng"
2019,Fall,2019-fa,CEE,524,Construction Law,LCD,0,25,12,4,0,2,0,0,0,0,0,0,0,0,"Stark, Timothy D"
2019,Fall,2019-fa,CEE,598,Globalization of Water,LCD,2,16,3,2,1,0,0,1,0,0,0,0,0,0,"Konar, Megan"
2019,Fall,2019-fa,CHBE,221,Principles of CHE,LCD,2,24,4,5,17,7,4,37,5,0,2,0,2,1,"Higdon, Jonathan J"
2019,Fall,2019-fa,CHBE,221,Principles of CHE,LCD,0,5,2,3,12,5,1,20,3,0,1,0,1,0,"Rogers, Simon"
2019,Fall,2019-fa,CHBE,321,Thermodynamics,LEC,0,2,17,11,6,12,10,17,5,2,3,0,3,0,"Hammack, William S"
2019,Fall,2019-fa,CHBE,421,Momentum and Heat Transfer,LEC,0,13,8,9,10,8,12,4,9,3,2,1,1,0,"Harley, Brendan A"
2019,Fall,2019-fa,CHBE,422,Mass Transfer Operations,LEC,3,6,6,3,6,5,0,6,3,0,0,0,0,0,"Su, Xiao"
2019,Fall,2019-fa,CHBE,424,Chemical Reaction Engineering,LEC,3,5,8,8,15,4,9,4,5,1,0,2,0,0,"Peters, Baron G"
2019,Fall,2019-fa,CHBE,430,Unit Operations Laboratory,LEC,7,40,14,2,2,0,0,0,0,0,0,0,0,0,"Mitrovski, Svetlana"
2019,Fall,2019-fa,CHBE,431,Process Design,LEC,12,23,17,7,15,3,0,0,0,0,0,0,0,0,"Floess, Joachim"
2019,Fall,2019-fa,CHBE,440,Process Control and Dynamics,LEC,1,11,17,15,14,7,3,3,3,0,0,0,0,0,"Shukla, Diwakar"
2019,Fall,2019-fa,CHBE,471,Biochemical Engineering,LEC,1,12,2,2,13,3,3,4,0,0,0,0,0,0,"Kraft, Mary L"
2019,Fall,2019-fa,CHBE,476,Biotransport,LEC,7,20,12,10,1,0,0,0,0,0,0,0,0,0,"Kong, Hyun Joon"
2019,Fall,2019-fa,CHBE,494,Comp Methods in Chemical Engr,LEC,5,18,7,1,1,0,0,0,0,0,0,0,0,0,"Rao, Christopher V"
2019,Fall,2019-fa,CHBE,494,Statistics in Chemical Engrg,LEC,2,6,0,2,4,1,1,2,1,0,1,0,1,0,"Mitrovski, Svetlana"
2019,Fall,2019-fa,CHBE,521,Applied Mathematics in CHBE,LEC,1,10,2,0,8,2,0,0,0,0,0,0,0,0,"Higdon, Jonathan J"
2019,Fall,2019-fa,CHEM,101,Introductory Chemistry,LEC,7,49,14,34,54,31,28,31,11,11,9,7,17,1,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,101,Introductory Chemistry,LEC,3,35,17,20,40,39,36,28,16,14,9,10,21,2,"Leveritt, John M"
2019,Fall,2019-fa,CHEM,101,Introductory Chemistry,LEC,6,39,24,40,48,31,18,30,17,11,5,6,20,2,"Leveritt, John M"
2019,Fall,2019-fa,CHEM,101,Introductory Chemistry,LEC,2,18,8,19,15,11,14,15,6,5,2,4,6,0,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,5,13,10,21,30,22,44,29,20,8,11,7,9,4,"Gunasekera, Mutha Merenna"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,3,18,11,22,34,29,32,38,24,7,17,7,6,1,"Hummel, Thomas J"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,6,23,14,22,34,31,32,26,22,10,11,5,10,3,"Hummel, Thomas J"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,4,16,13,30,36,31,25,32,23,8,13,8,5,1,"Andino Martinez, Jose G"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,4,23,15,40,30,23,52,27,11,8,2,2,1,1,"Gunasekera, Mutha Merenna"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,0,22,12,28,31,9,33,26,29,14,2,8,15,0,"Huang, Tina H"
2019,Fall,2019-fa,CHEM,102,General Chemistry I,LEC,2,31,14,32,40,18,30,22,30,10,3,5,3,1,"Huang, Tina H"
2019,Fall,2019-fa,CHEM,103,General Chemistry Lab I,LEC,393,578,278,145,122,50,40,32,15,9,8,4,25,1,"Ray, Christian R"
2019,Fall,2019-fa,CHEM,104,General Chemistry II,LEC,13,19,15,33,43,36,37,52,37,7,11,5,7,0,"Ray, Christian R"
2019,Fall,2019-fa,CHEM,104,General Chemistry II,LEC,10,17,10,13,12,15,21,14,18,25,14,16,13,3,"Marville, Kelly"
2019,Fall,2019-fa,CHEM,104,General Chemistry II,ONL,4,3,5,9,16,6,10,14,7,2,4,2,3,3,"Ray, Christian R"
2019,Fall,2019-fa,CHEM,105,General Chemistry Lab II,LCD,45,315,101,78,47,30,4,9,6,3,4,1,9,1,"Marville, Kelly"
2019,Fall,2019-fa,CHEM,199,Undergraduate Open Seminar,DIS,3,20,0,0,1,0,0,1,0,0,0,0,0,0,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,199,Undergraduate Open Seminar,DIS,6,10,3,1,0,0,0,0,0,0,0,0,2,0,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,199,Undergraduate Open Seminar,DIS,4,15,1,0,1,1,0,0,0,0,1,0,0,0,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,199,Undergraduate Open Seminar,DIS,2,16,2,1,0,0,0,0,0,0,0,0,1,0,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,199,Undergraduate Open Seminar,DIS,47,275,16,4,3,1,0,2,0,0,0,0,2,1,"McCarren, Elise M"
2019,Fall,2019-fa,CHEM,202,Accelerated Chemistry I,LEC,6,20,18,25,12,25,13,13,16,8,8,8,9,3,"Decoste, Donald J"
2019,Fall,2019-fa,CHEM,203,Accelerated Chemistry Lab I,LEC,0,13,11,11,19,18,10,5,1,2,2,1,3,0,"Andino Martinez, Jose G"
2019,Fall,2019-fa,CHEM,203,Accelerated Chemistry Lab I,LEC,0,16,21,6,20,14,2,4,1,1,1,2,2,0,"Andino Martinez, Jose G"
2019,Fall,2019-fa,CHEM,222,Quantitative Analysis Lecture,LEC,7,63,19,10,15,3,7,3,2,2,0,1,1,1,"Shen, Mei"
2019,Fall,2019-fa,CHEM,223,Quantitative Analysis Lab,Q,7,28,0,15,25,0,7,4,0,0,3,0,2,0,"Olson, Dean"
2019,Fall,2019-fa,CHEM,232,Elementary Organic Chemistry I,LEC,4,25,16,16,28,15,15,35,11,12,15,5,11,3,"Axelson, Jordan C"
2019,Fall,2019-fa,CHEM,232,Elementary Organic Chemistry I,LEC,6,49,24,18,57,20,15,37,13,14,9,4,6,5,"Axelson, Jordan C"
2019,Fall,2019-fa,CHEM,232,Elementary Organic Chemistry I,LEC,7,19,4,10,17,1,1,9,2,2,2,1,1,1,"Zavala, Jose"
2019,Fall,2019-fa,CHEM,233,Elementary Organic Chem Lab I,LEC,11,73,75,34,50,15,5,5,0,1,1,0,0,1,"Kell, David A"
2019,Fall,2019-fa,CHEM,233,Elementary Organic Chem Lab I,LEC,12,45,46,29,37,13,7,3,2,1,0,0,1,0,"Kell, David A"
2019,Fall,2019-fa,CHEM,236,Fundamental Organic Chem I,LEC,1,47,12,11,33,5,3,28,9,0,5,0,11,1,"Zimmerman, Steven C"
2019,Fall,2019-fa,CHEM,237,Structure and Synthesis,LEC,2,16,14,6,12,13,11,12,7,0,2,1,2,0,"White, M C"
2019,Fall,2019-fa,CHEM,237,Structure and Synthesis,LEC,1,9,8,4,12,7,5,5,2,1,0,1,2,0,"White, M C"
2019,Fall,2019-fa,CHEM,312,Inorganic Chemistry,LEC,3,11,4,4,11,3,5,4,6,0,2,0,3,1,"Gewirth, Andrew A"
2019,Fall,2019-fa,CHEM,315,Instrumental Chem Systems Lab,Q,2,35,0,4,30,0,3,17,1,0,1,0,2,0,"Leckband, Deborah E"
2019,Fall,2019-fa,CHEM,332,Elementary Organic Chem II,LEC,8,11,9,9,20,11,16,3,9,9,8,3,8,0,"Koerner, Michael"
2019,Fall,2019-fa,CHEM,420,Instrumental Characterization,LEC,3,19,24,13,17,18,15,11,17,6,2,2,0,0,"Han, Hee Sun"
2019,Fall,2019-fa,CHEM,440,Physical Chemistry Principles,LEC,2,11,22,11,6,7,1,0,0,1,0,0,1,0,"Rienstra, Chad"
2019,Fall,2019-fa,CHEM,440,Physical Chemistry Principles,LEC,5,12,16,19,13,10,4,3,5,0,2,0,6,3,"Tajkhorshid, Emad"
2019,Fall,2019-fa,CHEM,442,Physical Chemistry I,LEC,11,38,20,6,5,0,0,1,0,0,0,0,0,1,"Hirata, So"
2019,Fall,2019-fa,CHEM,442,Physical Chemistry I,LEC,5,4,5,3,2,7,4,3,3,3,2,2,3,0,"van der Veen, Renske"
2019,Fall,2019-fa,CHEM,483,Solid State Structural Anlys,LEC,1,12,5,5,8,0,0,0,0,0,0,0,0,0,"Girolami, Gregory S"
2019,Fall,2019-fa,CHEM,512,Advanced Inorganic Chemistry,LEC,1,1,8,9,3,1,0,0,1,0,0,0,0,0,"Olshansky, Lisa"
2019,Fall,2019-fa,CHEM,532,Physical Organic Chemistry,LEC,2,16,6,4,15,3,0,0,0,0,0,0,0,0,"van der Donk, Wilfred A"
2019,Fall,2019-fa,CHEM,534,Advanced Organic Synthesis,LEC,0,4,5,6,11,3,0,0,0,0,0,0,0,0,"Sarlah, David"
2019,Fall,2019-fa,CHEM,570,Concepts in Chemical Biology,LEC,0,7,11,11,9,2,0,0,0,0,0,0,0,0,"Mehta, Angad P"
2019,Fall,2019-fa,CHEM,584,Introduction to Materials Chem,LEC,0,22,0,6,10,0,0,0,0,0,0,0,0,0,"Murphy, Catherine J"
2019,Fall,2019-fa,CHLH,100,Contemporary Health,LEC,91,33,11,11,5,2,2,0,1,1,2,0,3,0,"Jones, Alicia R"
2019,Fall,2019-fa,CHLH,100,Contemporary Health,ONL,40,117,57,36,32,12,2,5,2,2,1,3,5,0,"Trask, Jeffrey T"
2019,Fall,2019-fa,CHLH,101,Introduction to Public Health,LEC,18,25,21,15,14,12,5,3,3,1,0,0,3,0,"Khamzina, Madina"
2019,Fall,2019-fa,CHLH,101,Introduction to Public Health,LEC,15,42,31,27,18,9,5,6,4,3,2,0,5,1,"Yarnot, Rebecca K"
2019,Fall,2019-fa,CHLH,125,Orientation KIN & Comm Health,LCD,52,67,0,1,12,0,0,2,0,0,4,0,2,0,"Cosat, Christopher A"
2019,Fall,2019-fa,CHLH,199,Campus Acq Rape Educ (CARE),LCD,9,9,3,1,0,1,1,0,0,0,0,0,0,0,"Kolisetty, Jaya L"
2019,Fall,2019-fa,CHLH,200,Mental Health,LCD,0,37,0,0,19,0,0,9,0,0,0,0,1,0,"Gobin, Robyn L"
2019,Fall,2019-fa,CHLH,201,Public Health Research Methods,LCD,8,31,41,21,10,2,1,0,0,0,0,0,0,0,"Klonoff-Cohen, Hillary"
2019,Fall,2019-fa,CHLH,206,Human Sexuality,ONL,8,105,57,37,67,20,11,16,3,1,8,0,8,0,"Rinaldi-Miles, Anna I"
2019,Fall,2019-fa,CHLH,206,Human Sexuality,ONL,16,191,100,67,117,46,23,30,14,7,9,3,33,0,"Rinaldi-Miles, Anna I"
2019,Fall,2019-fa,CHLH,210,Community Health Organizations,LCD,5,33,25,15,14,12,7,0,2,1,0,0,2,0,"Pellum, Danielle M"
2019,Fall,2019-fa,CHLH,243,Drug Use and Abuse,LCD,0,28,0,0,9,0,0,1,0,0,1,0,1,0,"Santens, Ryan L"
2019,Fall,2019-fa,CHLH,243,Drug Use and Abuse,LCD,15,10,5,3,2,7,0,2,0,0,0,0,0,1,"Wenckus, Julia M"
2019,Fall,2019-fa,CHLH,243,Drug Use and Abuse,ONL,419,138,59,27,22,15,4,9,4,2,1,2,14,1,"Kersh, Renique"
2019,Fall,2019-fa,CHLH,243,Drug Use and Abuse,ONL,218,88,27,22,11,11,5,2,1,0,1,0,1,1,"Kersh, Renique"
2019,Fall,2019-fa,CHLH,244,Health Statistics,LEC,3,1,6,4,7,3,2,6,1,2,0,1,0,1,"Parab, Kaustubh V"
2019,Fall,2019-fa,CHLH,250,Health Care Systems,LCD,22,29,15,10,10,2,2,6,0,0,0,0,3,0,"Kumar, Julie A"
2019,Fall,2019-fa,CHLH,260,Introduction to Medical Ethics,LEC,17,64,18,7,8,4,3,6,2,0,1,0,4,0,"Mamaril, Cezar Brian C"
2019,Fall,2019-fa,CHLH,260,Introduction to Medical Ethics,LEC,14,45,13,5,10,2,3,2,2,0,2,1,0,0,"Mamaril, Cezar Brian C"
2019,Fall,2019-fa,CHLH,274,Introduction to Epidemiology,LCD,1,6,4,4,0,2,0,4,0,1,0,0,1,0,"Darfour-Oduro, Sandra A"
2019,Fall,2019-fa,CHLH,274,Introduction to Epidemiology,ONL,110,103,117,64,53,38,20,14,12,10,7,7,41,6,"Darfour-Oduro, Sandra A"
2019,Fall,2019-fa,CHLH,304,Foundations of Health Behavior,LEC,24,38,16,15,16,6,7,4,1,1,1,2,7,0,"Adamson, Brynn C"
2019,Fall,2019-fa,CHLH,380,Orientation to Internship,LCD,0,79,0,0,6,0,0,2,0,0,3,0,0,0,"Adamson, Brynn C"
2019,Fall,2019-fa,CHLH,404,Gerontology,LCD,0,28,0,0,3,0,0,1,0,0,0,0,0,0,"Schwingel, Andiara"
2019,Fall,2019-fa,CHLH,410,Public Health Practice,LCD,20,51,14,13,7,0,2,4,0,2,0,0,0,1,"Kaplan, Justine"
2019,Fall,2019-fa,CHLH,415,International Health,LEC,8,8,4,6,1,1,0,0,0,0,0,1,2,0,"Schwingel, Andiara"
2019,Fall,2019-fa,CHLH,421,Health Data Analysis,LCD,10,21,15,14,12,6,5,9,3,1,2,0,1,0,"Kang, Hyojung"
2019,Fall,2019-fa,CHLH,455,Health Services Financing,LCD,50,4,1,0,4,2,0,0,0,0,1,0,1,0,"Mamaril, Cezar Brian C"
2019,Fall,2019-fa,CHLH,456,Organization of Health Care,LCD,10,20,21,5,6,7,3,3,2,1,1,0,0,0,"Seraphin, Tammy J"
2019,Fall,2019-fa,CHLH,457,Health Planning,LCD,19,13,21,9,3,5,0,3,0,0,0,0,0,0,"Hale, Timothy"
2019,Fall,2019-fa,CHLH,458,Health Administration,LCD,3,12,15,10,14,5,5,3,1,1,1,0,2,2,"Sullivan, Luke"
2019,Fall,2019-fa,CHLH,572,Principles of Epidemiology,LEC,5,6,5,2,2,1,1,0,0,0,0,0,0,0,"Singleton, Chelsea R"
2019,Fall,2019-fa,CHP,199,Honors Uncommon Reads,DIS,0,30,1,0,1,0,0,0,0,0,0,0,0,0,"Murphy, Christopher"
2019,Fall,2019-fa,CI,210,Intro to Digital Learning Env,LEC,0,44,4,0,2,0,0,0,0,0,0,0,1,1,"Lindgren, Robb W"
2019,Fall,2019-fa,CI,403,Tchg Diverse High School Stu,LCD,0,14,2,0,3,0,1,0,1,0,0,0,0,0,"Mann, Jay A"
2019,Fall,2019-fa,CI,405,Intro Tchg Elem Age Children,LEC,0,27,9,2,2,1,0,0,0,0,0,0,0,0,"Dean, Sheila R"
2019,Fall,2019-fa,CI,405,Intro Tchg Elem Age Children,LEC,0,8,10,6,8,0,0,0,0,0,0,0,0,0,"Dean, Sheila R"
2019,Fall,2019-fa,CI,406,Thry Prac in Elem Schl Tch I,LCD,0,15,4,1,0,0,0,1,0,0,0,0,0,0,"Lyons, Mary E"
2019,Fall,2019-fa,CI,406,Thry Prac in Elem Schl Tch I,LCD,0,18,5,1,0,0,0,0,0,0,0,0,0,0,"Burdick, Lynn S"
2019,Fall,2019-fa,CI,406,Thry Prac in Elem Schl Tch I,LCD,0,19,3,0,0,0,0,1,0,0,0,0,0,0,"Dornfeld, Catherine L"
2019,Fall,2019-fa,CI,410,"Middle Schl Inst, Phil, & Str",LEC,0,11,7,3,3,1,0,2,0,0,0,0,1,0,"Dean, Sheila R"
2019,Fall,2019-fa,CI,415,"Lang Varieties,Cult,& Learning",LCD,15,10,1,0,1,1,0,0,0,0,0,0,0,0,"Gonzalez, Monica"
2019,Fall,2019-fa,CI,415,"Lang Varieties,Cult,& Learning",LCD,20,2,1,0,1,0,0,0,0,0,1,0,0,0,"Elassi, Amal M"
2019,Fall,2019-fa,CI,430,Teaching Children Mathematics,LCD,0,11,10,3,2,1,0,0,0,0,0,0,0,0,"Thompson, Bradley L"
2019,Fall,2019-fa,CI,430,Teaching Children Mathematics,LCD,1,4,10,3,3,1,0,0,0,0,0,0,0,0,"Alameh, Sahar K"
2019,Fall,2019-fa,CI,430,Teaching Children Mathematics,LCD,0,8,7,2,4,2,0,0,1,0,1,0,0,0,"Poetzel, Adam R"
